user_id,product_id,action,timestamp,session_id,duration_seconds,device,category
U230,P064,purchase,2024-03-01 10:20:45,SESS_L1OT9,177,mobile,beauty
U230,P064,wishlist,2024-03-01 12:35:48,SESS_JAXNH,132,tablet,beauty
U231,P067,click,2024-10-01 08:11:19,SESS_RYME6,120,desktop,beauty
U231,P007,share,2024-10-01 08:59:41,SESS_BJ7SO,183,mobile,electronics
U231,P069,share,2024-10-01 08:48:45,SESS_A2Y7V,47,mobile,beauty
U231,P029,compare,2024-10-01 09:21:19,SESS_VQ81L,142,mobile,food
U231,P072,wishlist,2024-10-01 10:21:47,SESS_RMJPC,190,tablet,beauty
U231,P032,add_to_cart,2024-10-01 09:18:04,SESS_R40E0,56,mobile,food
U231,P030,review,2024-10-01 09:00:49,SESS_143XR,90,tablet,food
U231,P016,share,2024-10-01 09:33:34,SESS_WTEJT,157,mobile,fashion
U232,P085,view,2024-03-09 05:50:32,SESS_4GBGO,41,desktop,home
U232,P018,click,2024-03-09 06:09:52,SESS_RCPAC,64,tablet,fashion
U232,P041,click,2024-03-09 06:19:00,SESS_Q25Y7,42,mobile,books
U232,P023,view,2024-03-09 06:50:47,SESS_NIE3F,22,desktop,fashion
U232,P015,click,2024-03-09 08:21:56,SESS_IU01L,12,mobile,electronics
U232,P097,wishlist,2024-03-09 09:03:12,SESS_LZHVE,94,mobile,toys
U232,P036,review,2024-03-09 07:02:02,SESS_6ENMB,109,mobile,food
U232,P014,click,2024-03-09 09:18:05,SESS_QX3QF,87,mobile,electronics
U233,P099,click,2024-08-16 09:36:07,SESS_A0STK,31,mobile,toys
U233,P082,wishlist,2024-08-16 09:38:35,SESS_GTX7U,117,desktop,home
U233,P033,wishlist,2024-08-16 10:18:57,SESS_5IBJU,47,desktop,food
U233,P033,compare,2024-08-16 10:29:43,SESS_HAGMB,267,mobile,food
U233,P081,review,2024-08-16 09:56:19,SESS_E5IML,243,desktop,home
U233,P085,purchase,2024-08-16 12:50:17,SESS_3K2W1,182,mobile,home
U233,P034,share,2024-08-16 13:44:37,SESS_PATM0,148,mobile,food
U233,P056,click,2024-08-16 14:20:05,SESS_C21O6,98,tablet,sports
U234,P079,view,2024-04-04 06:22:41,SESS_LNF6N,43,desktop,home
U234,P010,view,2024-04-04 06:54:16,SESS_M9DEO,9,desktop,electronics
U234,P019,wishlist,2024-04-04 06:42:09,SESS_74JLY,70,desktop,fashion
U234,P017,share,2024-04-04 06:54:44,SESS_Z6PQ1,8,mobile,fashion
U234,P099,share,2024-04-04 07:40:01,SESS_LECFD,50,desktop,toys
U234,P064,click,2024-04-04 08:00:06,SESS_H1DXK,90,tablet,beauty
U234,P023,share,2024-04-04 09:37:29,SESS_WJVEY,37,tablet,fashion
U234,P009,click,2024-04-04 12:08:01,SESS_3WYZT,19,mobile,electronics
U235,P059,click,2024-01-03 21:11:36,SESS_RNU85,207,desktop,sports
U235,P081,view,2024-01-03 21:54:45,SESS_7FQTK,147,desktop,home
U235,P074,wishlist,2024-01-03 23:00:40,SESS_MSG0G,284,desktop,beauty
U235,P090,purchase,2024-01-03 21:49:48,SESS_ASOEV,206,desktop,toys
U235,P075,add_to_cart,2024-01-04 00:50:08,SESS_VGFGM,174,desktop,beauty
U235,P062,share,2024-01-04 01:34:56,SESS_5KGOV,248,tablet,sports
U235,P042,compare,2024-01-03 22:58:12,SESS_7DUGA,126,desktop,books
U235,P003,compare,2024-01-04 00:50:28,SESS_BOA76,146,tablet,electronics
U236,P080,click,2024-03-16 10:07:28,SESS_ZWB1U,311,desktop,home
U236,P066,view,2024-03-16 10:28:48,SESS_4D8H4,104,mobile,beauty
U236,P035,add_to_cart,2024-03-16 10:14:32,SESS_LKDYP,116,desktop,food
U236,P007,click,2024-03-16 12:35:34,SESS_S7AUI,237,mobile,electronics
U236,P082,purchase,2024-03-16 14:05:32,SESS_IE952,178,mobile,home
U236,P056,review,2024-03-16 12:40:58,SESS_K7ZOJ,354,mobile,sports
U236,P090,purchase,2024-03-16 14:43:10,SESS_6SRP7,136,desktop,toys
U236,P085,purchase,2024-03-16 15:12:26,SESS_9353R,559,desktop,home
U237,P014,wishlist,2024-06-20 09:57:45,SESS_WGKG5,353,desktop,electronics
U237,P080,view,2024-06-20 10:32:37,SESS_GJPMH,112,desktop,home
U237,P064,click,2024-06-20 10:39:47,SESS_1NI4E,102,mobile,beauty
U237,P009,add_to_cart,2024-06-20 12:25:21,SESS_JX9AM,572,tablet,electronics
U237,P083,purchase,2024-06-20 11:14:53,SESS_GOKLV,128,tablet,home
U237,P008,purchase,2024-06-20 11:32:05,SESS_YBRXO,168,mobile,electronics
U237,P068,purchase,2024-06-20 13:10:57,SESS_B0C14,558,desktop,beauty
U237,P083,add_to_cart,2024-06-20 13:10:01,SESS_1O762,436,desktop,home
U238,P039,click,2024-02-03 20:05:27,SESS_7FRZU,38,mobile,food
U238,P064,click,2024-02-03 20:50:48,SESS_4UA9N,119,mobile,beauty
U238,P051,click,2024-02-03 20:43:53,SESS_6VIAR,122,mobile,books
U238,P071,review,2024-02-03 20:33:03,SESS_TE0P5,181,tablet,beauty
U238,P025,view,2024-02-03 22:29:11,SESS_QXPH1,53,mobile,fashion
U238,P083,share,2024-02-03 23:25:52,SESS_OK3ZY,138,desktop,home
U238,P012,share,2024-02-04 01:38:33,SESS_9LAYK,45,mobile,electronics
U238,P064,wishlist,2024-02-04 03:01:43,SESS_U11TO,195,mobile,beauty
U239,P013,view,2024-03-20 23:25:56,SESS_F7Y5R,120,tablet,electronics
U239,P073,view,2024-03-21 00:05:36,SESS_37RUP,80,tablet,beauty
U239,P047,view,2024-03-21 01:08:36,SESS_6AP3V,70,desktop,books
U239,P004,purchase,2024-03-21 01:30:02,SESS_T8I5Y,241,tablet,electronics
U239,P073,purchase,2024-03-21 00:00:44,SESS_K1VPA,314,desktop,beauty
U239,P084,purchase,2024-03-20 23:31:36,SESS_N9T8J,407,tablet,home
U239,P062,review,2024-03-21 05:04:20,SESS_BF5Y0,537,desktop,sports
U239,P084,review,2024-03-20 23:35:30,SESS_NNXXY,411,tablet,home
U240,P002,view,2024-12-01 10:14:37,SESS_J17X6,101,desktop,electronics
U240,P008,add_to_cart,2024-12-01 10:23:25,SESS_R79OK,516,tablet,electronics
U240,P074,purchase,2024-12-01 11:27:17,SESS_X54QO,390,mobile,beauty
U240,P038,review,2024-12-01 11:18:13,SESS_34L8X,79,desktop,food
U240,P073,compare,2024-12-01 12:52:53,SESS_GXWDP,62,desktop,beauty
U240,P012,purchase,2024-12-01 12:30:57,SESS_4GROA,136,desktop,electronics
U240,P049,add_to_cart,2024-12-01 10:43:49,SESS_W29PY,330,mobile,books
U240,P070,purchase,2024-12-01 11:49:28,SESS_XMS3R,123,mobile,beauty
U241,P098,view,2024-10-16 20:45:12,SESS_XNOAD,64,mobile,toys
U241,P019,view,2024-10-16 21:23:50,SESS_6UO3Z,20,desktop,fashion
U241,P016,view,2024-10-16 22:30:10,SESS_KNE1Y,7,mobile,fashion
U241,P020,click,2024-10-16 21:04:24,SESS_Z322K,7,tablet,fashion
U241,P060,click,2024-10-16 21:21:36,SESS_MZQRS,40,tablet,sports
U241,P004,compare,2024-10-16 22:08:57,SESS_PN3VW,93,mobile,electronics
U241,P006,click,2024-10-17 00:43:24,SESS_384XG,100,mobile,electronics
U241,P096,click,2024-10-16 22:11:25,SESS_8UENO,63,tablet,toys
U242,P007,click,2024-06-07 12:31:35,SESS_68XF6,428,desktop,electronics
U242,P043,view,2024-06-07 13:10:19,SESS_05OSZ,148,desktop,books
U242,P001,click,2024-06-07 13:07:17,SESS_JGS5J,431,tablet,electronics
U242,P049,wishlist,2024-06-07 13:13:23,SESS_9VFEA,122,tablet,books
U242,P050,compare,2024-06-07 15:46:15,SESS_QO407,276,desktop,books
U242,P044,compare,2024-06-07 15:49:05,SESS_CKASU,284,mobile,books
U242,P059,click,2024-06-07 16:39:47,SESS_WPLYK,500,desktop,sports
U242,P032,compare,2024-06-07 15:15:58,SESS_WZFSI,238,mobile,food
U243,P037,share,2024-06-14 16:26:38,SESS_6O6U9,47,desktop,food
U243,P084,view,2024-06-14 16:27:55,SESS_DXI7Q,56,mobile,home
U243,P085,add_to_cart,2024-06-14 17:34:12,SESS_F16X1,33,mobile,home
U243,P059,add_to_cart,2024-06-14 18:55:11,SESS_FICGX,191,tablet,sports
U243,P035,add_to_cart,2024-06-14 17:24:14,SESS_XC9MI,74,desktop,food
U243,P028,add_to_cart,2024-06-14 18:25:28,SESS_30V0V,294,mobile,food
U243,P031,add_to_cart,2024-06-14 17:47:56,SESS_34L4K,30,desktop,food
U243,P035,wishlist,2024-06-14 20:49:01,SESS_OEI97,32,desktop,food
U244,P065,add_to_cart,2024-05-04 19:13:29,SESS_B7U2M,554,desktop,beauty
U244,P036,click,2024-05-04 19:19:50,SESS_JN8B3,422,desktop,food
U244,P075,view,2024-05-04 20:56:03,SESS_3L4JZ,99,desktop,beauty
U244,P074,view,2024-05-04 20:38:02,SESS_BRRBA,75,tablet,beauty
U244,P057,review,2024-05-04 19:49:29,SESS_T99I7,213,mobile,sports
U244,P011,add_to_cart,2024-05-04 21:29:04,SESS_OF70I,440,tablet,electronics
U244,P086,share,2024-05-04 23:36:47,SESS_80XTA,461,desktop,home
U244,P077,compare,2024-05-04 22:23:04,SESS_KPV50,410,desktop,home
U245,P092,view,2024-01-22 13:14:21,SESS_SSB1P,7,mobile,toys
U245,P088,click,2024-01-22 13:18:09,SESS_9ZVWT,97,tablet,toys
U245,P019,view,2024-01-22 13:43:35,SESS_Y63ND,39,mobile,fashion
U245,P006,view,2024-01-22 14:39:06,SESS_IXEXB,34,desktop,electronics
U245,P003,view,2024-01-22 14:20:01,SESS_VQARJ,50,mobile,electronics
U245,P100,view,2024-01-22 16:20:51,SESS_YYEXH,33,desktop,toys
U245,P089,wishlist,2024-01-22 17:14:45,SESS_MIJ5R,54,tablet,toys
U245,P018,view,2024-01-22 18:57:14,SESS_1NAIA,52,mobile,fashion
U246,P008,purchase,2024-04-26 23:27:05,SESS_A6SB7,146,desktop,electronics
U246,P004,click,2024-04-26 23:28:39,SESS_NETXX,339,desktop,electronics
U246,P061,view,2024-04-27 01:26:25,SESS_HBEF2,135,desktop,sports
U246,P040,share,2024-04-27 00:39:29,SESS_FH71U,476,desktop,books
U246,P049,share,2024-04-27 00:22:01,SESS_8BWTB,357,desktop,books
U246,P092,compare,2024-04-27 01:00:00,SESS_39VEL,405,tablet,toys
U246,P015,wishlist,2024-04-27 03:03:29,SESS_DUWET,319,desktop,electronics
U246,P044,compare,2024-04-27 06:17:59,SESS_KL9FG,471,desktop,books
U247,P027,click,2024-08-27 10:29:07,SESS_I3DPF,74,mobile,fashion
U247,P023,wishlist,2024-08-27 10:40:38,SESS_16OEM,13,mobile,fashion
U247,P006,compare,2024-08-27 12:04:03,SESS_APYWD,91,tablet,electronics
U247,P006,click,2024-08-27 12:29:16,SESS_CEJCI,46,mobile,electronics
U247,P012,click,2024-08-27 11:45:15,SESS_0ND3Y,64,mobile,electronics
U247,P017,click,2024-08-27 14:45:02,SESS_CXSUO,100,tablet,fashion
U247,P085,view,2024-08-27 12:50:19,SESS_NEI5Z,36,mobile,home
U247,P022,click,2024-08-27 10:39:23,SESS_NQ189,93,mobile,fashion
U248,P079,wishlist,2024-10-10 21:45:16,SESS_XUFVP,307,mobile,home
U248,P039,click,2024-10-10 22:33:57,SESS_R2EU4,356,mobile,food
U248,P066,add_to_cart,2024-10-10 23:31:26,SESS_FO28N,251,mobile,beauty
U248,P010,share,2024-10-10 22:20:55,SESS_ITMFE,246,mobile,electronics
U248,P064,view,2024-10-11 00:37:40,SESS_G1GKE,79,desktop,beauty
U248,P072,add_to_cart,2024-10-11 01:17:46,SESS_AYLLD,335,desktop,beauty
U248,P076,share,2024-10-11 00:52:28,SESS_LUVCT,286,mobile,home
U248,P080,compare,2024-10-10 23:34:14,SESS_YG190,214,tablet,home
U249,P002,click,2024-06-30 12:51:04,SESS_S88OK,549,mobile,electronics
U249,P004,click,2024-06-30 12:55:38,SESS_I2MLW,371,mobile,electronics
U249,P064,purchase,2024-06-30 14:41:04,SESS_Z0ERA,451,tablet,beauty
U249,P084,click,2024-06-30 14:26:55,SESS_PN74P,223,mobile,home
U249,P070,click,2024-06-30 15:13:52,SESS_XM43O,328,tablet,beauty
U249,P061,purchase,2024-06-30 14:43:34,SESS_VXHSH,420,desktop,sports
U249,P087,purchase,2024-06-30 16:38:52,SESS_Z4VCV,481,desktop,home
U249,P073,review,2024-06-30 19:26:55,SESS_L5V2H,486,desktop,beauty
U250,P067,compare,2024-03-25 01:43:24,SESS_6DDZV,136,desktop,beauty
U250,P073,view,2024-03-25 02:07:34,SESS_IAZGQ,107,desktop,beauty
U250,P030,share,2024-03-25 03:36:52,SESS_VT67K,225,desktop,food
U250,P089,review,2024-03-25 04:24:57,SESS_SF8HS,554,mobile,toys
U250,P077,add_to_cart,2024-03-25 02:00:52,SESS_NC0ZJ,438,desktop,home
U250,P073,purchase,2024-03-25 03:20:54,SESS_O1LPP,257,desktop,beauty
U250,P050,purchase,2024-03-25 01:50:54,SESS_44QH2,145,tablet,books
U250,P007,click,2024-03-25 05:01:51,SESS_EDL60,578,desktop,electronics
U251,P094,view,2024-07-12 21:27:40,SESS_15M9G,35,mobile,toys
U251,P007,click,2024-07-12 21:51:42,SESS_S334K,12,mobile,electronics
U251,P020,view,2024-07-12 21:50:40,SESS_GJKCS,44,mobile,fashion
U251,P013,share,2024-07-12 22:11:58,SESS_HOTPS,34,tablet,electronics
U251,P012,view,2024-07-12 21:37:04,SESS_8OBW3,22,mobile,electronics
U251,P094,view,2024-07-12 21:48:05,SESS_2LBWT,6,tablet,toys
U251,P063,view,2024-07-12 23:23:52,SESS_YA1W3,35,mobile,sports
U251,P090,wishlist,2024-07-13 00:15:26,SESS_9TDNV,72,mobile,toys
U252,P082,add_to_cart,2024-01-17 09:40:50,SESS_KS9UR,288,desktop,home
U252,P085,wishlist,2024-01-17 10:33:48,SESS_TF9AZ,316,mobile,home
U252,P013,click,2024-01-17 09:55:06,SESS_MT9FS,77,desktop,electronics
U252,P028,click,2024-01-17 11:39:14,SESS_0XQTQ,434,tablet,food
U252,P077,purchase,2024-01-17 11:40:58,SESS_09YZH,376,desktop,home
U252,P074,purchase,2024-01-17 12:01:05,SESS_Z3JUF,451,desktop,beauty
U252,P076,review,2024-01-17 12:14:26,SESS_0NWKQ,552,mobile,home
U252,P014,compare,2024-01-17 11:19:46,SESS_ZNGVX,148,desktop,electronics
U253,P023,click,2024-07-24 16:31:09,SESS_KFNNM,189,mobile,fashion
U253,P034,share,2024-07-24 16:48:13,SESS_E0HRQ,287,tablet,food
U253,P030,add_to_cart,2024-07-24 18:05:53,SESS_3CZ29,191,tablet,food
U253,P088,purchase,2024-07-24 18:27:12,SESS_KQQLJ,280,desktop,toys
U253,P081,add_to_cart,2024-07-24 18:58:25,SESS_C35TY,261,desktop,home
U253,P033,purchase,2024-07-24 18:25:29,SESS_RCUN9,280,mobile,food
U253,P091,purchase,2024-07-24 20:22:33,SESS_SOS58,295,mobile,toys
U253,P037,purchase,2024-07-24 17:30:04,SESS_G72VW,205,desktop,food
U254,P015,click,2024-11-09 12:23:46,SESS_TX42D,197,tablet,electronics
U254,P076,share,2024-11-09 12:51:15,SESS_Z4V5B,195,mobile,home
U254,P034,purchase,2024-11-09 12:57:18,SESS_I6S7P,275,desktop,food
U254,P004,purchase,2024-11-09 12:35:49,SESS_PLSOS,493,tablet,electronics
U254,P045,add_to_cart,2024-11-09 14:29:34,SESS_ARIDG,283,mobile,books
U254,P064,wishlist,2024-11-09 16:50:46,SESS_LYBED,549,desktop,beauty
U254,P067,purchase,2024-11-09 17:20:52,SESS_3JL9T,173,tablet,beauty
U254,P083,compare,2024-11-09 17:42:02,SESS_7DFIX,390,tablet,home
U255,P021,click,2024-07-27 01:35:26,SESS_31V0U,61,tablet,fashion
U255,P024,view,2024-07-27 01:46:08,SESS_I92WM,37,mobile,fashion
U255,P025,review,2024-07-27 01:40:48,SESS_693P4,79,tablet,fashion
U255,P003,click,2024-07-27 03:16:41,SESS_HRX5M,68,mobile,electronics
U255,P037,compare,2024-07-27 04:42:10,SESS_FPDOU,107,mobile,food
U255,P089,click,2024-07-27 03:46:06,SESS_7XX9I,27,mobile,toys
U255,P093,view,2024-07-27 04:03:32,SESS_WJIPO,65,mobile,toys
U255,P022,wishlist,2024-07-27 07:21:14,SESS_JGE0U,74,mobile,fashion
U256,P097,view,2024-08-31 13:06:12,SESS_PM86C,47,mobile,toys
U256,P011,wishlist,2024-08-31 13:26:46,SESS_6D2KJ,66,mobile,electronics
U256,P060,view,2024-08-31 14:14:40,SESS_3K0E3,60,mobile,sports
U256,P098,compare,2024-08-31 13:50:24,SESS_1BF8W,119,desktop,toys
U256,P097,click,2024-08-31 16:53:52,SESS_GUGNQ,81,desktop,toys
U256,P082,compare,2024-08-31 13:11:42,SESS_FLOIG,120,tablet,home
U256,P003,add_to_cart,2024-08-31 14:42:18,SESS_JVB6H,61,tablet,electronics
U256,P023,click,2024-08-31 19:06:56,SESS_ARQCF,43,mobile,fashion
U257,P066,view,2024-04-16 13:06:25,SESS_4CKOM,116,desktop,beauty
U257,P076,view,2024-04-16 13:33:36,SESS_I1NCV,108,desktop,home
U257,P085,purchase,2024-04-16 13:57:01,SESS_UFGYN,570,mobile,home
U257,P064,view,2024-04-16 16:05:10,SESS_87TAG,111,desktop,beauty
U257,P067,review,2024-04-16 16:43:53,SESS_827JT,552,mobile,beauty
U257,P067,purchase,2024-04-16 14:54:00,SESS_QIIJN,313,desktop,beauty
U257,P086,purchase,2024-04-16 17:10:01,SESS_3FDJ2,354,desktop,home
U257,P079,click,2024-04-16 18:42:11,SESS_AALIR,505,desktop,home
U258,P084,view,2024-01-21 02:30:29,SESS_0T8DH,65,desktop,home
U258,P055,click,2024-01-21 03:07:59,SESS_OW8A2,139,desktop,sports
U258,P074,add_to_cart,2024-01-21 03:44:05,SESS_LKLQB,62,mobile,beauty
U258,P074,click,2024-01-21 05:19:05,SESS_ZNJZH,473,mobile,beauty
U258,P003,compare,2024-01-21 04:32:21,SESS_59YMZ,394,tablet,electronics
U258,P087,click,2024-01-21 04:14:09,SESS_2AOBL,322,desktop,home
U258,P001,click,2024-01-21 08:28:41,SESS_O6H0F,198,tablet,electronics
U258,P006,add_to_cart,2024-01-21 07:17:57,SESS_EXBNX,157,tablet,electronics
U259,P041,add_to_cart,2024-10-21 04:29:22,SESS_THUGX,306,mobile,books
U259,P043,view,2024-10-21 05:20:24,SESS_VM4YL,133,desktop,books
U259,P013,compare,2024-10-21 05:54:34,SESS_P2GVP,218,desktop,electronics
U259,P067,wishlist,2024-10-21 06:05:16,SESS_WR63J,413,desktop,beauty
U259,P049,wishlist,2024-10-21 05:36:42,SESS_M4DY9,326,desktop,books
U259,P044,share,2024-10-21 06:47:27,SESS_8NIXC,333,desktop,books
U259,P013,compare,2024-10-21 06:05:04,SESS_I4ZF5,258,tablet,electronics
U259,P057,compare,2024-10-21 07:17:50,SESS_HUY7E,444,tablet,sports
U260,P042,view,2024-12-10 22:52:14,SESS_1N7FD,150,mobile,books
U260,P063,share,2024-12-10 23:06:38,SESS_0TIJ7,266,desktop,sports
U260,P058,click,2024-12-11 00:13:06,SESS_A2OTK,360,desktop,sports
U260,P060,compare,2024-12-10 23:11:02,SESS_OMI8C,321,tablet,sports
U260,P051,wishlist,2024-12-10 23:04:10,SESS_IRHEC,473,mobile,books
U260,P002,purchase,2024-12-11 02:26:39,SESS_PRTZU,191,desktop,electronics
U260,P041,click,2024-12-10 23:48:20,SESS_9OH12,346,desktop,books
U260,P014,click,2024-12-11 03:35:30,SESS_9WNZM,327,desktop,electronics
U261,P027,share,2024-08-20 04:20:47,SESS_3WKH3,77,mobile,fashion
U261,P029,view,2024-08-20 04:50:01,SESS_ZNKQW,38,tablet,food
U261,P036,click,2024-08-20 05:07:39,SESS_HDDOG,156,mobile,food
U261,P031,wishlist,2024-08-20 05:19:29,SESS_0B1HI,79,mobile,food
U261,P083,review,2024-08-20 05:20:47,SESS_8J2K3,199,desktop,home
U261,P028,compare,2024-08-20 06:53:57,SESS_RHCJT,86,mobile,food
U261,P016,view,2024-08-20 06:34:23,SESS_X76BT,63,tablet,fashion
U261,P022,share,2024-08-20 04:43:32,SESS_0CWBK,41,tablet,fashion
U262,P033,view,2024-04-10 03:01:41,SESS_59HHP,54,mobile,food
U262,P023,wishlist,2024-04-10 03:43:04,SESS_D7NC2,35,tablet,fashion
U262,P089,click,2024-04-10 03:22:07,SESS_2DY73,44,mobile,toys
U262,P018,compare,2024-04-10 04:51:20,SESS_UXKE4,177,tablet,fashion
U262,P023,share,2024-04-10 03:26:09,SESS_1V8RS,135,mobile,fashion
U262,P049,click,2024-04-10 06:15:46,SESS_2C7RW,38,mobile,books
U262,P032,purchase,2024-04-10 07:30:23,SESS_FM5CI,162,mobile,food
U262,P038,wishlist,2024-04-10 08:24:58,SESS_GCT3M,92,mobile,food
U263,P040,view,2024-10-14 05:30:45,SESS_KZCZV,158,desktop,books
U263,P057,click,2024-10-14 06:13:01,SESS_KU8HC,309,mobile,sports
U263,P070,wishlist,2024-10-14 07:03:19,SESS_7HNS5,214,desktop,beauty
U263,P090,add_to_cart,2024-10-14 06:01:00,SESS_1NNJ5,363,mobile,toys
U263,P014,compare,2024-10-14 06:49:41,SESS_EI9NX,335,tablet,electronics
U263,P060,share,2024-10-14 10:11:30,SESS_DA89O,397,desktop,sports
U263,P047,click,2024-10-14 06:34:21,SESS_AOGZE,457,mobile,books
U263,P054,click,2024-10-14 10:03:24,SESS_FAJLF,218,desktop,sports
U264,P044,view,2024-08-19 06:25:12,SESS_1JVEN,170,mobile,books
U264,P045,click,2024-08-19 07:22:35,SESS_41G87,194,mobile,books
U264,P054,compare,2024-08-19 06:28:14,SESS_2PEZX,370,desktop,sports
U264,P009,click,2024-08-19 06:54:18,SESS_7AC6D,267,tablet,electronics
U264,P067,click,2024-08-19 09:16:36,SESS_L12S6,455,desktop,beauty
U264,P013,share,2024-08-19 10:40:17,SESS_5EBDS,404,tablet,electronics
U264,P004,compare,2024-08-19 09:55:00,SESS_9UZA9,357,desktop,electronics
U264,P029,add_to_cart,2024-08-19 11:47:54,SESS_W6Q76,488,desktop,food
U265,P069,share,2024-05-03 20:42:12,SESS_NUZA1,215,desktop,beauty
U265,P085,compare,2024-05-03 21:21:52,SESS_WYMFV,398,desktop,home
U265,P052,add_to_cart,2024-05-03 21:41:34,SESS_QI1N6,162,desktop,sports
U265,P002,compare,2024-05-03 22:10:51,SESS_XCVTF,232,desktop,electronics
U265,P047,compare,2024-05-03 23:34:20,SESS_WX4KK,375,tablet,books
U265,P048,purchase,2024-05-03 21:50:02,SESS_IFJHS,136,desktop,books
U265,P044,click,2024-05-03 23:03:42,SESS_M7ODT,281,desktop,books
U265,P007,click,2024-05-04 00:47:33,SESS_UNFFQ,242,tablet,electronics
U266,P026,click,2024-09-12 05:09:56,SESS_GICX7,22,mobile,fashion
U266,P016,share,2024-09-12 05:20:28,SESS_VO6YV,61,mobile,fashion
U266,P010,view,2024-09-12 05:29:48,SESS_ADQ7G,12,mobile,electronics
U266,P015,click,2024-09-12 07:16:38,SESS_H44O9,109,mobile,electronics
U266,P002,share,2024-09-12 07:54:00,SESS_FBT7M,28,mobile,electronics
U266,P097,view,2024-09-12 08:31:41,SESS_IINIV,10,desktop,toys
U266,P088,view,2024-09-12 09:14:08,SESS_XPNGM,50,desktop,toys
U266,P017,click,2024-09-12 08:12:59,SESS_MVAQ9,108,tablet,fashion
U267,P075,purchase,2024-04-20 22:29:40,SESS_EI8XQ,120,mobile,beauty
U267,P027,view,2024-04-20 22:47:23,SESS_P2EK1,17,desktop,fashion
U267,P015,view,2024-04-20 23:33:16,SESS_9PPPC,16,desktop,electronics
U267,P017,view,2024-04-21 01:13:10,SESS_UT3XR,8,mobile,fashion
U267,P097,view,2024-04-20 23:09:40,SESS_IYOWY,33,mobile,toys
U267,P026,click,2024-04-21 00:29:05,SESS_IFYEM,24,mobile,fashion
U267,P096,purchase,2024-04-21 03:00:40,SESS_SO6DK,120,desktop,toys
U267,P001,share,2024-04-21 00:33:34,SESS_QM6UT,94,mobile,electronics
U268,P005,click,2024-09-27 19:13:37,SESS_XSNWE,66,desktop,electronics
U268,P017,click,2024-09-27 19:52:25,SESS_HYOU5,48,tablet,fashion
U268,P028,view,2024-09-27 21:01:57,SESS_J532F,32,mobile,food
U268,P019,share,2024-09-27 20:32:07,SESS_CFGK7,33,tablet,fashion
U268,P093,add_to_cart,2024-09-27 20:43:21,SESS_7NQOT,70,mobile,toys
U268,P005,wishlist,2024-09-27 22:35:47,SESS_KNELW,45,mobile,electronics
U268,P010,click,2024-09-27 21:56:31,SESS_TMD3B,58,desktop,electronics
U268,P087,click,2024-09-28 00:05:59,SESS_80ZWV,32,mobile,home
U269,P025,view,2024-12-02 12:06:40,SESS_5X6G2,28,tablet,fashion
U269,P039,click,2024-12-02 12:55:23,SESS_A690Q,45,mobile,food
U269,P063,review,2024-12-02 13:11:18,SESS_AIVEK,96,desktop,sports
U269,P039,share,2024-12-02 14:31:40,SESS_CUZLZ,111,mobile,food
U269,P088,purchase,2024-12-02 14:01:48,SESS_WY423,174,mobile,toys
U269,P018,view,2024-12-02 16:58:40,SESS_B5YK7,18,mobile,fashion
U269,P031,wishlist,2024-12-02 17:20:58,SESS_H4YN8,140,mobile,food
U269,P083,share,2024-12-02 17:18:31,SESS_DHAMY,165,tablet,home
U270,P028,click,2024-12-06 11:30:41,SESS_7KZB5,47,mobile,food
U270,P025,share,2024-12-06 11:57:13,SESS_BX6AD,94,mobile,fashion
U270,P072,review,2024-12-06 13:09:23,SESS_XTB80,69,mobile,beauty
U270,P020,view,2024-12-06 12:23:14,SESS_CO6MY,63,mobile,fashion
U270,P029,click,2024-12-06 14:30:57,SESS_HLLSH,169,mobile,food
U270,P072,share,2024-12-06 13:45:51,SESS_KD4QJ,33,tablet,beauty
U270,P023,share,2024-12-06 16:05:47,SESS_D6SUZ,133,desktop,fashion
U270,P021,review,2024-12-06 14:43:39,SESS_P29EU,180,tablet,fashion
U271,P072,view,2024-05-18 08:28:14,SESS_FC5Z5,81,tablet,beauty
U271,P079,view,2024-05-18 09:13:10,SESS_TVPPF,83,mobile,home
U271,P049,purchase,2024-05-18 10:15:24,SESS_1FFOF,359,tablet,books
U271,P072,view,2024-05-18 10:50:44,SESS_L37PR,115,mobile,beauty
U271,P040,click,2024-05-18 10:52:58,SESS_MF3G1,500,desktop,books
U271,P044,purchase,2024-05-18 12:10:59,SESS_N0CL5,309,tablet,books
U271,P001,review,2024-05-18 11:45:32,SESS_37A67,188,tablet,electronics
U271,P100,review,2024-05-18 13:00:39,SESS_5482Q,178,mobile,toys
U272,P027,click,2024-04-23 14:11:56,SESS_SOAVA,31,mobile,fashion
U272,P027,wishlist,2024-04-23 14:22:32,SESS_GYR58,99,desktop,fashion
U272,P038,wishlist,2024-04-23 15:18:02,SESS_DW7ZP,40,mobile,food
U272,P065,purchase,2024-04-23 16:40:17,SESS_VMO1O,125,mobile,beauty
U272,P084,share,2024-04-23 15:09:04,SESS_KJAZF,82,tablet,home
U272,P086,share,2024-04-23 15:23:51,SESS_2W8G4,158,mobile,home
U272,P039,view,2024-04-23 14:26:38,SESS_NKYP1,31,mobile,food
U272,P017,share,2024-04-23 16:55:58,SESS_BZBO3,48,mobile,fashion
U273,P024,click,2024-01-13 16:45:19,SESS_Y46V5,114,mobile,fashion
U273,P096,click,2024-01-13 17:10:46,SESS_RDGKO,77,mobile,toys
